DZN,Mode,Persons
110366088,Motorbike/scooter,22
110366088,Bicycle,0
110366088,Walked only,7
110366088,Worked at home,30
110376116,Train,0
110376116,Bus,0
110376116,Ferry,0
110376116,Tram,0
110376116,Taxi,0
110376116,"Car, as driver",47
110376116,"Car, as passenger",0
110376116,Truck,0
110376116,Motorbike/scooter,0
110376116,Bicycle,0
110376116,Walked only,5
110376116,Worked at home,62
110376117,Train,5
110376117,Bus,0
110376117,Ferry,0
110376117,Tram,0
110376117,Taxi,0
110376117,"Car, as driver",191
110376117,"Car, as passenger",3
110376117,Truck,0
110376117,Motorbike/scooter,0
110376117,Bicycle,0
110376117,Walked only,4
110376117,Worked at home,45
110376118,Train,4
110376118,Bus,26
110376118,Ferry,0
110376118,Tram,0
110376118,Taxi,0
110376118,"Car, as driver",227
110376118,"Car, as passenger",34
110376118,Truck,0
110376118,Motorbike/scooter,0
110376118,Bicycle,0
110376118,Walked only,3
110376118,Worked at home,35
110386186,Train,0
110386186,Bus,0
110386186,Ferry,0
110386186,Tram,0
110386186,Taxi,0
110386186,"Car, as driver",136
110386186,"Car, as passenger",5
110386186,Truck,3
110386186,Motorbike/scooter,0
110386186,Bicycle,4
110386186,Walked only,9
110386186,Worked at home,54
110386187,Train,6
110386187,Bus,3
110386187,Ferry,0
110386187,Tram,0
110386187,Taxi,0
110386187,"Car, as driver",237
110386187,"Car, as passenger",15
110386187,Truck,10
110386187,Motorbike/scooter,0
110386187,Bicycle,0
110386187,Walked only,14
110386187,Worked at home,111
110396266,Train,0
110396266,Bus,0
110396266,Ferry,0
110396266,Tram,0
110396266,Taxi,0
110396266,"Car, as driver",145
110396266,"Car, as passenger",7
110396266,Truck,3
110396266,Motorbike/scooter,0
110396266,Bicycle,0
110396266,Walked only,3
110396266,Worked at home,94
110396267,Train,22
110396267,Bus,22
110396267,Ferry,3
110396267,Tram,0
110396267,Taxi,5
110396267,"Car, as driver",1136
110396267,"Car, as passenger",97
110396267,Truck,4
110396267,Motorbike/scooter,13
110396267,Bicycle,5
110396267,Walked only,80
110396267,Worked at home,132
110396268,Train,4
110396268,Bus,0
110396268,Ferry,0
110396268,Tram,0
110396268,Taxi,0
110396268,"Car, as driver",163
110396268,"Car, as passenger",8
110396268,Truck,4
110396268,Motorbike/scooter,0
110396268,Bicycle,0
110396268,Walked only,14
110396268,Worked at home,54
110396269,Train,3
110396269,Bus,0
110396269,Ferry,0
110396269,Tram,0
110396269,Taxi,0
110396269,"Car, as driver",147
110396269,"Car, as passenger",9
110396269,Truck,4
110396269,Motorbike/scooter,0
110396269,Bicycle,0
110396269,Walked only,4
110396269,Worked at home,34
110396270,Train,8
110396270,Bus,0
110396270,Ferry,0
110396270,Tram,0
110396270,Taxi,0
110396270,"Car, as driver",153
110396270,"Car, as passenger",11
110396270,Truck,10
110396270,Motorbike/scooter,0
110396270,Bicycle,0
110396270,Walked only,9
110396270,Worked at home,74
110406167,Train,9
110406167,Bus,6
110406167,Ferry,0
110406167,Tram,0
110406167,Taxi,0
110406167,"Car, as driver",185
110406167,"Car, as passenger",10
110406167,Truck,9
110406167,Motorbike/scooter,0
110406167,Bicycle,3
110406167,Walked only,11
110406167,Worked at home,108
110406168,Train,6
110406168,Bus,17
110406168,Ferry,0
110406168,Tram,0
110406168,Taxi,4
110406168,"Car, as driver",675
110406168,"Car, as passenger",90
110406168,Truck,3
110406168,Motorbike/scooter,0
110406168,Bicycle,11
110406168,Walked only,64
110406168,Worked at home,52
110406169,Train,10
110406169,Bus,4
110406169,Ferry,0
110406169,Tram,0
110406169,Taxi,0
110406169,"Car, as driver",144
110406169,"Car, as passenger",11
110406169,Truck,0
110406169,Motorbike/scooter,4
110406169,Bicycle,0
110406169,Walked only,13
110406169,Worked at home,44
110406170,Train,8
110406170,Bus,3
110406170,Ferry,0
110406170,Tram,0
110406170,Taxi,0
110406170,"Car, as driver",235
110406170,"Car, as passenger",23
110406170,Truck,0
110406170,Motorbike/scooter,0
110406170,Bicycle,5
110406170,Walked only,27
110406170,Worked at home,45
110406171,Train,3
110406171,Bus,0
110406171,Ferry,0
110406171,Tram,0
110406171,Taxi,5
110406171,"Car, as driver",118
110406171,"Car, as passenger",14
110406171,Truck,4
110406171,Motorbike/scooter,0
110406171,Bicycle,3
110406171,Walked only,15
110406171,Worked at home,42
110406172,Train,13
110406172,Bus,24
110406172,Ferry,0
110406172,Tram,0
110406172,Taxi,0
110406172,"Car, as driver",585
110406172,"Car, as passenger",66
110406172,Truck,8
110406172,Motorbike/scooter,7
110406172,Bicycle,8
110406172,Walked only,44
110406172,Worked at home,57
110406173,Train,11
110406173,Bus,0
110406173,Ferry,0
110406173,Tram,0
110406173,Taxi,0
110406173,"Car, as driver",158
110406173,"Car, as passenger",10
110406173,Truck,3
110406173,Motorbike/scooter,0
110406173,Bicycle,0
110406173,Walked only,7
110406173,Worked at home,76
110416219,Train,0
110416219,Bus,0
110416219,Ferry,0
110416219,Tram,0
110416219,Taxi,0
110416219,"Car, as driver",352
110416219,"Car, as passenger",18
110416219,Truck,4
110416219,Motorbike/scooter,0
110416219,Bicycle,0
110416219,Walked only,13
110416219,Worked at home,92
110416220,Train,5
110416220,Bus,4
110416220,Ferry,0
110416220,Tram,0
110416220,Taxi,0
110416220,"Car, as driver",198
110416220,"Car, as passenger",14
110416220,Truck,10
110416220,Motorbike/scooter,6
110416220,Bicycle,0
110416220,Walked only,3
110416220,Worked at home,64
110416221,Train,3
110416221,Bus,0
110416221,Ferry,0
110416221,Tram,0
110416221,Taxi,0
110416221,"Car, as driver",397
110416221,"Car, as passenger",25
110416221,Truck,15
110416221,Motorbike/scooter,0
110416221,Bicycle,4
110416221,Walked only,8
110416221,Worked at home,121
110426151,Train,7
110426151,Bus,0
110426151,Ferry,0
110426151,Tram,0
110426151,Taxi,0
110426151,"Car, as driver",257
110426151,"Car, as passenger",17
110426151,Truck,5
110426151,Motorbike/scooter,0
110426151,Bicycle,6
110426151,Walked only,4
110426151,Worked at home,63
110426152,Train,12
110426152,Bus,0
110426152,Ferry,0
110426152,Tram,0
110426152,Taxi,0
110426152,"Car, as driver",258
110426152,"Car, as passenger",17
110426152,Truck,4
110426152,Motorbike/scooter,0
110426152,Bicycle,9
110426152,Walked only,6
110426152,Worked at home,43
110426153,Train,14
110426153,Bus,14
110426153,Ferry,0
110426153,Tram,0
110426153,Taxi,0
110426153,"Car, as driver",717
110426153,"Car, as passenger",34
110426153,Truck,3
110426153,Motorbike/scooter,0
110426153,Bicycle,12
110426153,Walked only,29
110426153,Worked at home,35
110426154,Train,86
110426154,Bus,43
110426154,Ferry,6
110426154,Tram,0
110426154,Taxi,0
110426154,"Car, as driver",1240
110426154,"Car, as passenger",144
110426154,Truck,8
110426154,Motorbike/scooter,6
110426154,Bicycle,5
110426154,Walked only,73
110426154,Worked at home,34
110436101,Train,6
110436101,Bus,15
110436101,Ferry,0
110436101,Tram,0
110436101,Taxi,3
110436101,"Car, as driver",545
110436101,"Car, as passenger",69
110436101,Truck,3
110436101,Motorbike/scooter,10
110436101,Bicycle,3
110436101,Walked only,32
110436101,Worked at home,41
110436102,Train,14
110436102,Bus,9
110436102,Ferry,0
110436102,Tram,0
110436102,Taxi,0
110436102,"Car, as driver",744
110436102,"Car, as passenger",34
110436102,Truck,3
110436102,Motorbike/scooter,3
110436102,Bicycle,3
110436102,Walked only,20
110436102,Worked at home,19
110436103,Train,3
110436103,Bus,18
110436103,Ferry,0
110436103,Tram,0
110436103,Taxi,0
110436103,"Car, as driver",473
110436103,"Car, as passenger",45
110436103,Truck,4
110436103,Motorbike/scooter,0
110436103,Bicycle,3
110436103,Walked only,10
110436103,Worked at home,66
110446472,Train,0
110446472,Bus,0
110446472,Ferry,0
110446472,Tram,0
110446472,Taxi,0
110446472,"Car, as driver",165
110446472,"Car, as passenger",4
110446472,Truck,0
110446472,Motorbike/scooter,0
110446472,Bicycle,0
110446472,Walked only,3
110446472,Worked at home,57
110446473,Train,4
110446473,Bus,5
110446473,Ferry,0
110446473,Tram,0
110446473,Taxi,0
110446473,"Car, as driver",340
110446473,"Car, as passenger",12
110446473,Truck,4
110446473,Motorbike/scooter,0
110446473,Bicycle,0
110446473,Walked only,22
110446473,Worked at home,70
110446474,Train,0
110446474,Bus,0
110446474,Ferry,0
110446474,Tram,0
110446474,Taxi,0
110446474,"Car, as driver",76
110446474,"Car, as passenger",5
110446474,Truck,9
110446474,Motorbike/scooter,0
110446474,Bicycle,0
110446474,Walked only,0
110446474,Worked at home,30
110446475,Train,5
110446475,Bus,13
110446475,Ferry,0
110446475,Tram,0
110446475,Taxi,0
110446475,"Car, as driver",446
110446475,"Car, as passenger",41
110446475,Truck,7
110446475,Motorbike/scooter,4
110446475,Bicycle,0
110446475,Walked only,15
110446475,Worked at home,22
110446476,Train,4
110446476,Bus,0
110446476,Ferry,0
110446476,Tram,0
110446476,Taxi,0
110446476,"Car, as driver",139
110446476,"Car, as passenger",7
110446476,Truck,3
110446476,Motorbike/scooter,0
110446476,Bicycle,0
110446476,Walked only,3
110446476,Worked at home,51
110446477,Train,3
110446477,Bus,49
110446477,Ferry,0
110446477,Tram,0
110446477,Taxi,3
110446477,"Car, as driver",984
110446477,"Car, as passenger",138
110446477,Truck,19
110446477,Motorbike/scooter,8
110446477,Bicycle,11
110446477,Walked only,46
110446477,Worked at home,29
110446478,Train,0
110446478,Bus,10
110446478,Ferry,0
110446478,Tram,0
110446478,Taxi,0
110446478,"Car, as driver",279
110446478,"Car, as passenger",25
110446478,Truck,6
110446478,Motorbike/scooter,0
110446478,Bicycle,6
110446478,Walked only,10
110446478,Worked at home,22
110446479,Train,5
110446479,Bus,0
110446479,Ferry,0
110446479,Tram,0
110446479,Taxi,0
110446479,"Car, as driver",142
110446479,"Car, as passenger",7
110446479,Truck,3
110446479,Motorbike/scooter,0
110446479,Bicycle,0
110446479,Walked only,3
110446479,Worked at home,30
110450001,Train,5
110450001,Bus,0
110450001,Ferry,0
110450001,Tram,0
110450001,Taxi,0
110450001,"Car, as driver",226
110450001,"Car, as passenger",15
110450001,Truck,5
110450001,Motorbike/scooter,0
110450001,Bicycle,0
110450001,Walked only,7
110450001,Worked at home,5
110450002,Train,5
110450002,Bus,9
110450002,Ferry,0
110450002,Tram,0
110450002,Taxi,0
110450002,"Car, as driver",370
110450002,"Car, as passenger",15
110450002,Truck,0
110450002,Motorbike/scooter,0
110450002,Bicycle,4
110450002,Walked only,10
110450002,Worked at home,30
110456412,Train,0
110456412,Bus,0
110456412,Ferry,0
110456412,Tram,0
110456412,Taxi,0
110456412,"Car, as driver",193
110456412,"Car, as passenger",11
110456412,Truck,3
110456412,Motorbike/scooter,0
110456412,Bicycle,0
110456412,Walked only,3
110456412,Worked at home,63
110466457,Train,0
110466457,Bus,0
110466457,Ferry,0
110466457,Tram,0
110466457,Taxi,0
110466457,"Car, as driver",472
110466457,"Car, as passenger",46
110466457,Truck,6
110466457,Motorbike/scooter,0
110466457,Bicycle,0
110466457,Walked only,25
110466457,Worked at home,44
110466458,Train,0
110466458,Bus,0
110466458,Ferry,0
110466458,Tram,0
110466458,Taxi,0
110466458,"Car, as driver",88
110466458,"Car, as passenger",3
110466458,Truck,11
110466458,Motorbike/scooter,0
110466458,Bicycle,0
110466458,Walked only,12
110466458,Worked at home,31
110466459,Train,0
110466459,Bus,0
110466459,Ferry,0
110466459,Tram,0
110466459,Taxi,0
110466459,"Car, as driver",41
110466459,"Car, as passenger",0
110466459,Truck,0
110466459,Motorbike/scooter,0
110466459,Bicycle,0
110466459,Walked only,8
110466459,Worked at home,16
110476425,Train,0
110476425,Bus,21
110476425,Ferry,0
110476425,Tram,0
110476425,Taxi,0
110476425,"Car, as driver",583
110476425,"Car, as passenger",72
110476425,Truck,7
110476425,Motorbike/scooter,6
110476425,Bicycle,4
110476425,Walked only,19
110476425,Worked at home,92
110476426,Train,4
110476426,Bus,3
110476426,Ferry,0
110476426,Tram,0
110476426,Taxi,0
110476426,"Car, as driver",493
110476426,"Car, as passenger",26
110476426,Truck,18
110476426,Motorbike/scooter,0
110476426,Bicycle,3
110476426,Walked only,10
110476426,Worked at home,52
110476427,Train,13
110476427,Bus,7
110476427,Ferry,0
110476427,Tram,0
110476427,Taxi,0
110476427,"Car, as driver",2031
110476427,"Car, as passenger",96
110476427,Truck,26
110476427,Motorbike/scooter,17
110476427,Bicycle,13
110476427,Walked only,15
110476427,Worked at home,48
110476428,Train,0
110476428,Bus,0
110476428,Ferry,0
110476428,Tram,0
110476428,Taxi,0
110476428,"Car, as driver",53
110476428,"Car, as passenger",4
110476428,Truck,4
110476428,Motorbike/scooter,0
110476428,Bicycle,0
110476428,Walked only,0
110476428,Worked at home,24
110476429,Train,0
110476429,Bus,5
110476429,Ferry,0
110476429,Tram,0
110476429,Taxi,0
110476429,"Car, as driver",569
110476429,"Car, as passenger",31
110476429,Truck,13
110476429,Motorbike/scooter,0
110476429,Bicycle,3
110476429,Walked only,14
110476429,Worked at home,67
110486393,Train,4
110486393,Bus,4
110486393,Ferry,0
110486393,Tram,0
110486393,Taxi,0
110486393,"Car, as driver",341
110486393,"Car, as passenger",45
110486393,Truck,5
110486393,Motorbike/scooter,0
110486393,Bicycle,0
110486393,Walked only,19
110486393,Worked at home,75
110486394,Train,5
110486394,Bus,6
110486394,Ferry,0
110486394,Tram,0
110486394,Taxi,0
110486394,"Car, as driver",230
110486394,"Car, as passenger",23
110486394,Truck,8
110486394,Motorbike/scooter,6
110486394,Bicycle,0
110486394,Walked only,4
110486394,Worked at home,32
110486395,Train,0
110486395,Bus,0
110486395,Ferry,0
110486395,Tram,0
110486395,Taxi,0
110486395,"Car, as driver",197
110486395,"Car, as passenger",13
110486395,Truck,3
110486395,Motorbike/scooter,0
110486395,Bicycle,0
110486395,Walked only,8
110486395,Worked at home,26
110486396,Train,0
110486396,Bus,5
110486396,Ferry,0
110486396,Tram,0
110486396,Taxi,0
110486396,"Car, as driver",323
110486396,"Car, as passenger",31
110486396,Truck,3
110486396,Motorbike/scooter,0
110486396,Bicycle,0
110486396,Walked only,8
110486396,Worked at home,27
110486397,Train,10
110486397,Bus,10
110486397,Ferry,0
110486397,Tram,0
110486397,Taxi,0
110486397,"Car, as driver",396
110486397,"Car, as passenger",29
110486397,Truck,0
110486397,Motorbike/scooter,0
110486397,Bicycle,3
110486397,Walked only,9
110486397,Worked at home,32
110486398,Train,5
110486398,Bus,73
110486398,Ferry,0
110486398,Tram,0
110486398,Taxi,3
110486398,"Car, as driver",1145
110486398,"Car, as passenger",194
110486398,Truck,6
110486398,Motorbike/scooter,3
110486398,Bicycle,7
110486398,Walked only,45
110486398,Worked at home,37
110496297,Train,0
110496297,Bus,0
110496297,Ferry,0
110496297,Tram,0
110496297,Taxi,0
110496297,"Car, as driver",397
110496297,"Car, as passenger",40
110496297,Truck,9
110496297,Motorbike/scooter,0
110496297,Bicycle,0
110496297,Walked only,19
110496297,Worked at home,129
110496298,Train,0
110496298,Bus,5
110496298,Ferry,0
110496298,Tram,0
110496298,Taxi,0
110496298,"Car, as driver",43
110496298,"Car, as passenger",3
110496298,Truck,0
110496298,Motorbike/scooter,0
110496298,Bicycle,0
110496298,Walked only,5
110496298,Worked at home,21
110506442,Train,0
110506442,Bus,0
110506442,Ferry,0
110506442,Tram,0
110506442,Taxi,0
110506442,"Car, as driver",212
110506442,"Car, as passenger",7
110506442,Truck,7
110506442,Motorbike/scooter,0
110506442,Bicycle,0
110506442,Walked only,10
110506442,Worked at home,61
110506443,Train,0
110506443,Bus,0
110506443,Ferry,0
110506443,Tram,0
110506443,Taxi,0
110506443,"Car, as driver",35
110506443,"Car, as passenger",0
110506443,Truck,0
110506443,Motorbike/scooter,0
110506443,Bicycle,0
110506443,Walked only,3
110506443,Worked at home,11
110506444,Train,0
110506444,Bus,8
110506444,Ferry,0
110506444,Tram,0
110506444,Taxi,0
110506444,"Car, as driver",1023
110506444,"Car, as passenger",67
110506444,Truck,9
110506444,Motorbike/scooter,7
110506444,Bicycle,5
110506444,Walked only,22
110506444,Worked at home,75
110516311,Train,16
110516311,Bus,3
110516311,Ferry,0
110516311,Tram,0
110516311,Taxi,0
110516311,"Car, as driver",517
110516311,"Car, as passenger",17
110516311,Truck,4
110516311,Motorbike/scooter,5
110516311,Bicycle,8
110516311,Walked only,3
110516311,Worked at home,42
110516312,Train,11
110516312,Bus,0
110516312,Ferry,0
110516312,Tram,0
110516312,Taxi,0
110516312,"Car, as driver",423
110516312,"Car, as passenger",20
110516312,Truck,0
110516312,Motorbike/scooter,0
110516312,Bicycle,0
110516312,Walked only,10
110516312,Worked at home,34
110516313,Train,0
110516313,Bus,0
110516313,Ferry,0
110516313,Tram,0
110516313,Taxi,0
110516313,"Car, as driver",86
110516313,"Car, as passenger",4
110516313,Truck,5
110516313,Motorbike/scooter,0
110516313,Bicycle,0
