DZN,Mode,Persons
511301155,Bicycle,0
511301155,Walked only,0
511301155,Worked at home,18
511301411,Train,46
511301411,Bus,3
511301411,Ferry,0
511301411,Tram/light rail,0
511301411,Taxi/ride-share service,5
511301411,"Car, as driver",2134
511301411,"Car, as passenger",83
511301411,Truck,11
511301411,Motorbike/scooter,3
511301411,Bicycle,13
511301411,Walked only,3
511301411,Worked at home,64
511301412,Train,12
511301412,Bus,5
511301412,Ferry,0
511301412,Tram/light rail,0
511301412,Taxi/ride-share service,10
511301412,"Car, as driver",1805
511301412,"Car, as passenger",59
511301412,Truck,19
511301412,Motorbike/scooter,8
511301412,Bicycle,7
511301412,Walked only,0
511301412,Worked at home,55
511301413,Train,30
511301413,Bus,32
511301413,Ferry,0
511301413,Tram/light rail,0
511301413,Taxi/ride-share service,21
511301413,"Car, as driver",2694
511301413,"Car, as passenger",129
511301413,Truck,43
511301413,Motorbike/scooter,10
511301413,Bicycle,5
511301413,Walked only,0
511301413,Worked at home,86
511301414,Train,47
511301414,Bus,47
511301414,Ferry,0
511301414,Tram/light rail,0
511301414,Taxi/ride-share service,41
511301414,"Car, as driver",3678
511301414,"Car, as passenger",169
511301414,Truck,46
511301414,Motorbike/scooter,20
511301414,Bicycle,24
511301414,Walked only,12
511301414,Worked at home,96
511301415,Train,24
511301415,Bus,15
511301415,Ferry,0
511301415,Tram/light rail,0
511301415,Taxi/ride-share service,9
511301415,"Car, as driver",2323
511301415,"Car, as passenger",107
511301415,Truck,22
511301415,Motorbike/scooter,13
511301415,Bicycle,4
511301415,Walked only,4
511301415,Worked at home,37
511301416,Train,5
511301416,Bus,13
511301416,Ferry,4
511301416,Tram/light rail,0
511301416,Taxi/ride-share service,6
511301416,"Car, as driver",1995
511301416,"Car, as passenger",88
511301416,Truck,25
511301416,Motorbike/scooter,9
511301416,Bicycle,17
511301416,Walked only,0
511301416,Worked at home,50
511301418,Train,18
511301418,Bus,0
511301418,Ferry,0
511301418,Tram/light rail,0
511301418,Taxi/ride-share service,0
511301418,"Car, as driver",471
511301418,"Car, as passenger",28
511301418,Truck,4
511301418,Motorbike/scooter,0
511301418,Bicycle,4
511301418,Walked only,3
511301418,Worked at home,7
511311449,Train,10
511311449,Bus,11
511311449,Ferry,0
511311449,Tram/light rail,0
511311449,Taxi/ride-share service,4
511311449,"Car, as driver",508
511311449,"Car, as passenger",43
511311449,Truck,4
511311449,Motorbike/scooter,0
511311449,Bicycle,5
511311449,Walked only,7
511311449,Worked at home,146
511311450,Train,15
511311450,Bus,27
511311450,Ferry,0
511311450,Tram/light rail,0
511311450,Taxi/ride-share service,8
511311450,"Car, as driver",1588
511311450,"Car, as passenger",91
511311450,Truck,4
511311450,Motorbike/scooter,3
511311450,Bicycle,7
511311450,Walked only,15
511311450,Worked at home,99
511311456,Train,3
511311456,Bus,0
511311456,Ferry,0
511311456,Tram/light rail,0
511311456,Taxi/ride-share service,3
511311456,"Car, as driver",243
511311456,"Car, as passenger",13
511311456,Truck,0
511311456,Motorbike/scooter,0
511311456,Bicycle,0
511311456,Walked only,4
511311456,Worked at home,57
511311459,Train,27
511311459,Bus,33
511311459,Ferry,0
511311459,Tram/light rail,0
511311459,Taxi/ride-share service,4
511311459,"Car, as driver",997
511311459,"Car, as passenger",112
511311459,Truck,0
511311459,Motorbike/scooter,0
511311459,Bicycle,12
511311459,Walked only,42
511311459,Worked at home,91
511321739,Train,15
511321739,Bus,3
511321739,Ferry,0
511321739,Tram/light rail,0
511321739,Taxi/ride-share service,6
511321739,"Car, as driver",881
511321739,"Car, as passenger",47
511321739,Truck,15
511321739,Motorbike/scooter,6
511321739,Bicycle,6
511321739,Walked only,12
511321739,Worked at home,109
511321741,Train,30
511321741,Bus,17
511321741,Ferry,0
511321741,Tram/light rail,0
511321741,Taxi/ride-share service,4
511321741,"Car, as driver",1068
511321741,"Car, as passenger",59
511321741,Truck,7
511321741,Motorbike/scooter,3
511321741,Bicycle,6
511321741,Walked only,13
511321741,Worked at home,35
511321742,Train,17
511321742,Bus,0
511321742,Ferry,0
511321742,Tram/light rail,0
511321742,Taxi/ride-share service,6
511321742,"Car, as driver",1212
511321742,"Car, as passenger",65
511321742,Truck,17
511321742,Motorbike/scooter,3
511321742,Bicycle,7
511321742,Walked only,14
511321742,Worked at home,43
511321744,Train,10
511321744,Bus,4
511321744,Ferry,0
511321744,Tram/light rail,0
511321744,Taxi/ride-share service,6
511321744,"Car, as driver",374
511321744,"Car, as passenger",43
511321744,Truck,6
511321744,Motorbike/scooter,0
511321744,Bicycle,5
511321744,Walked only,8
511321744,Worked at home,44
511331752,Train,12
511331752,Bus,23
511331752,Ferry,0
511331752,Tram/light rail,0
511331752,Taxi/ride-share service,0
511331752,"Car, as driver",1188
511331752,"Car, as passenger",88
511331752,Truck,5
511331752,Motorbike/scooter,0
511331752,Bicycle,0
511331752,Walked only,21
511331752,Worked at home,178
511331757,Train,19
511331757,Bus,19
511331757,Ferry,0
511331757,Tram/light rail,0
511331757,Taxi/ride-share service,11
511331757,"Car, as driver",1819
511331757,"Car, as passenger",112
511331757,Truck,7
511331757,Motorbike/scooter,3
511331757,Bicycle,5
511331757,Walked only,27
511331757,Worked at home,208
511341751,Train,3
511341751,Bus,3
511341751,Ferry,0
511341751,Tram/light rail,0
511341751,Taxi/ride-share service,0
511341751,"Car, as driver",484
511341751,"Car, as passenger",29
511341751,Truck,6
511341751,Motorbike/scooter,0
511341751,Bicycle,0
511341751,Walked only,10
511341751,Worked at home,51
511341753,Train,51
511341753,Bus,26
511341753,Ferry,0
511341753,Tram/light rail,0
511341753,Taxi/ride-share service,7
511341753,"Car, as driver",1170
511341753,"Car, as passenger",148
511341753,Truck,0
511341753,Motorbike/scooter,6
511341753,Bicycle,4
511341753,Walked only,26
511341753,Worked at home,13
511341755,Train,6
511341755,Bus,9
511341755,Ferry,0
511341755,Tram/light rail,0
511341755,Taxi/ride-share service,10
511341755,"Car, as driver",754
511341755,"Car, as passenger",34
511341755,Truck,10
511341755,Motorbike/scooter,0
511341755,Bicycle,4
511341755,Walked only,7
511341755,Worked at home,102
511351754,Train,7
511351754,Bus,10
511351754,Ferry,0
511351754,Tram/light rail,0
511351754,Taxi/ride-share service,4
511351754,"Car, as driver",489
511351754,"Car, as passenger",29
511351754,Truck,6
511351754,Motorbike/scooter,0
511351754,Bicycle,6
511351754,Walked only,9
511351754,Worked at home,104
511351766,Train,3
511351766,Bus,6
511351766,Ferry,0
511351766,Tram/light rail,0
511351766,Taxi/ride-share service,8
511351766,"Car, as driver",951
511351766,"Car, as passenger",78
511351766,Truck,11
511351766,Motorbike/scooter,4
511351766,Bicycle,0
511351766,Walked only,19
511351766,Worked at home,239
511361740,Train,5
511361740,Bus,0
511361740,Ferry,0
511361740,Tram/light rail,0
511361740,Taxi/ride-share service,0
511361740,"Car, as driver",305
511361740,"Car, as passenger",4
511361740,Truck,23
511361740,Motorbike/scooter,0
511361740,Bicycle,0
511361740,Walked only,17
511361740,Worked at home,66
511361743,Train,29
511361743,Bus,22
511361743,Ferry,4
511361743,Tram/light rail,0
511361743,Taxi/ride-share service,12
511361743,"Car, as driver",2803
511361743,"Car, as passenger",152
511361743,Truck,35
511361743,Motorbike/scooter,6
511361743,Bicycle,12
511361743,Walked only,10
511361743,Worked at home,67
511361745,Train,23
511361745,Bus,4
511361745,Ferry,0
511361745,Tram/light rail,0
511361745,Taxi/ride-share service,8
511361745,"Car, as driver",1592
511361745,"Car, as passenger",101
511361745,Truck,19
511361745,Motorbike/scooter,10
511361745,Bicycle,11
511361745,Walked only,7
511361745,Worked at home,34
511361746,Train,9
511361746,Bus,7
511361746,Ferry,0
511361746,Tram/light rail,0
511361746,Taxi/ride-share service,4
511361746,"Car, as driver",599
511361746,"Car, as passenger",33
511361746,Truck,0
511361746,Motorbike/scooter,3
511361746,Bicycle,0
511361746,Walked only,0
511361746,Worked at home,75
511361749,Train,67
511361749,Bus,39
511361749,Ferry,0
511361749,Tram/light rail,0
511361749,Taxi/ride-share service,9
511361749,"Car, as driver",1929
511361749,"Car, as passenger",151
511361749,Truck,9
511361749,Motorbike/scooter,5
511361749,Bicycle,4
511361749,Walked only,12
511361749,Worked at home,45
511361750,Train,6
511361750,Bus,0
511361750,Ferry,0
511361750,Tram/light rail,0
511361750,Taxi/ride-share service,4
511361750,"Car, as driver",483
511361750,"Car, as passenger",22
511361750,Truck,3
511361750,Motorbike/scooter,0
511361750,Bicycle,0
511361750,Walked only,4
511361750,Worked at home,12
511371747,Train,18
511371747,Bus,21
511371747,Ferry,0
511371747,Tram/light rail,0
511371747,Taxi/ride-share service,6
511371747,"Car, as driver",878
511371747,"Car, as passenger",112
511371747,Truck,3
511371747,Motorbike/scooter,0
511371747,Bicycle,4
511371747,Walked only,14
511371747,Worked at home,69
511371748,Train,15
511371748,Bus,26
511371748,Ferry,0
511371748,Tram/light rail,0
511371748,Taxi/ride-share service,13
511371748,"Car, as driver",1175
511371748,"Car, as passenger",127
511371748,Truck,21
511371748,Motorbike/scooter,0
511371748,Bicycle,5
511371748,Walked only,23
511371748,Worked at home,192
511381730,Train,7
511381730,Bus,11
511381730,Ferry,0
511381730,Tram/light rail,0
511381730,Taxi/ride-share service,16
511381730,"Car, as driver",3550
511381730,"Car, as passenger",132
511381730,Truck,79
511381730,Motorbike/scooter,21
511381730,Bicycle,7
511381730,Walked only,3
511381730,Worked at home,92
511381733,Train,0
511381733,Bus,18
511381733,Ferry,0
511381733,Tram/light rail,0
511381733,Taxi/ride-share service,11
511381733,"Car, as driver",1019
511381733,"Car, as passenger",118
511381733,Truck,18
511381733,Motorbike/scooter,0
511381733,Bicycle,0
511381733,Walked only,31
511381733,Worked at home,129
511381734,Train,0
511381734,Bus,12
511381734,Ferry,0
511381734,Tram/light rail,0
511381734,Taxi/ride-share service,4
511381734,"Car, as driver",496
511381734,"Car, as passenger",24
511381734,Truck,14
511381734,Motorbike/scooter,3
511381734,Bicycle,3
511381734,Walked only,21
511381734,Worked at home,78
511381735,Train,0
511381735,Bus,3
511381735,Ferry,0
511381735,Tram/light rail,0
511381735,Taxi/ride-share service,0
511381735,"Car, as driver",1068
511381735,"Car, as passenger",66
511381735,Truck,3
511381735,Motorbike/scooter,6
511381735,Bicycle,6
511381735,Walked only,12
511381735,Worked at home,112
511391725,Train,0
511391725,Bus,15
511391725,Ferry,0
511391725,Tram/light rail,0
511391725,Taxi/ride-share service,0
511391725,"Car, as driver",419
511391725,"Car, as passenger",64
511391725,Truck,5
511391725,Motorbike/scooter,0
511391725,Bicycle,4
511391725,Walked only,11
511391725,Worked at home,51
511391727,Train,6
511391727,Bus,12
511391727,Ferry,0
511391727,Tram/light rail,0
511391727,Taxi/ride-share service,0
511391727,"Car, as driver",1284
511391727,"Car, as passenger",71
511391727,Truck,25
511391727,Motorbike/scooter,3
511391727,Bicycle,6
511391727,Walked only,21
511391727,Worked at home,138
511401726,Train,4
511401726,Bus,6
511401726,Ferry,0
511401726,Tram/light rail,0
511401726,Taxi/ride-share service,0
511401726,"Car, as driver",204
511401726,"Car, as passenger",8
511401726,Truck,8
511401726,Motorbike/scooter,0
511401726,Bicycle,0
511401726,Walked only,5
511401726,Worked at home,132
511401728,Train,8
511401728,Bus,5
511401728,Ferry,0
511401728,Tram/light rail,0
511401728,Taxi/ride-share service,4
511401728,"Car, as driver",318
511401728,"Car, as passenger",21
511401728,Truck,10
511401728,Motorbike/scooter,0
511401728,Bicycle,0
511401728,Walked only,12
511401728,Worked at home,127
511401731,Train,0
511401731,Bus,6
511401731,Ferry,0
511401731,Tram/light rail,0
511401731,Taxi/ride-share service,0
511401731,"Car, as driver",615
511401731,"Car, as passenger",29
511401731,Truck,5
511401731,Motorbike/scooter,0
511401731,Bicycle,0
511401731,Walked only,22
511401731,Worked at home,147
511401732,Train,3
511401732,Bus,10
511401732,Ferry,0
511401732,Tram/light rail,0
511401732,Taxi/ride-share service,0
511401732,"Car, as driver",1070
511401732,"Car, as passenger",90
511401732,Truck,4
511401732,Motorbike/scooter,0
511401732,Bicycle,6
511401732,Walked only,21
511401732,Worked at home,67
511411729,Train,0
511411729,Bus,3
511411729,Ferry,0
511411729,Tram/light rail,0
511411729,Taxi/ride-share service,5
511411729,"Car, as driver",357
511411729,"Car, as passenger",24
511411729,Truck,12
511411729,Motorbike/scooter,4
511411729,Bicycle,0
511411729,Walked only,51
511411729,Worked at home,124
511411736,Train,0
511411736,Bus,0
511411736,Ferry,0
511411736,Tram/light rail,0
511411736,Taxi/ride-share service,3
511411736,"Car, as driver",675
511411736,"Car, as passenger",27
511411736,Truck,15
511411736,Motorbike/scooter,3
511411736,Bicycle,4
511411736,Walked only,18
511411736,Worked at home,123
511411737,Train,0
511411737,Bus,5
511411737,Ferry,0
511411737,Tram/light rail,0
511411737,Taxi/ride-share service,0
511411737,"Car, as driver",569
511411737,"Car, as passenger",35
511411737,Truck,6
511411737,Motorbike/scooter,0
511411737,Bicycle,0
511411737,Walked only,12
511411737,Worked at home,107
511411738,Train,0
511411738,Bus,0
511411738,Ferry,0
511411738,Tram/light rail,0
511411738,Taxi/ride-share service,0
511411738,"Car, as driver",78
511411738,"Car, as passenger",0
511411738,Truck,0
511411738,Motorbike/scooter,0
511411738,Bicycle,0
511411738,Walked only,11
511411738,Worked at home,26
511421800,Train,12
511421800,Bus,21
511421800,Ferry,0
511421800,Tram/light rail,0
511421800,Taxi/ride-share service,13
511421800,"Car, as driver",2139
511421800,"Car, as passenger",244
511421800,Truck,28
511421800,Motorbike/scooter,0
511421800,Bicycle,10
511421800,Walked only,54
511421800,Worked at home,305
511431801,Train,3
511431801,Bus,4
511431801,Ferry,0
511431801,Tram/light rail,0
511431801,Taxi/ride-share service,12
511431801,"Car, as driver",1351
511431801,"Car, as passenger",95
511431801,Truck,65
511431801,Motorbike/scooter,5
511431801,Bicycle,0
511431801,Walked only,67
511431801,Worked at home,309
511441827,Train,0
511441827,Bus,0
511441827,Ferry,0
511441827,Tram/light rail,0
511441827,Taxi/ride-share service,0
511441827,"Car, as driver",600
511441827,"Car, as passenger",42
511441827,Truck,13
511441827,Motorbike/scooter,4
511441827,Bicycle,0
511441827,Walked only,48
511441827,Worked at home,211
511451152,Train,0
511451152,Bus,5
511451152,Ferry,0
511451152,Tram/light rail,0
511451152,Taxi/ride-share service,4
511451152,"Car, as driver",266
511451152,"Car, as passenger",25
511451152,Truck,0
511451152,Motorbike/scooter,0
511451152,Bicycle,0
511451152,Walked only,3
511451152,Worked at home,72
511451153,Train,27
511451153,Bus,50
511451153,Ferry,0
511451153,Tram/light rail,0
511451153,Taxi/ride-share service,9
511451153,"Car, as driver",1007
511451153,"Car, as passenger",70
511451153,Truck,4
511451153,Motorbike/scooter,0
511451153,Bicycle,10
511451153,Walked only,47
511451153,Worked at home,209
511451159,Train,23
511451159,Bus,20
511451159,Ferry,0
511451159,Tram/light rail,0
511451159,Taxi/ride-share service,3
511451159,"Car, as driver",855
511451159,"Car, as passenger",27
511451159,Truck,0
511451159,Motorbike/scooter,0
511451159,Bicycle,0
511451159,Walked only,14
511451159,Worked at home,59
511451164,Train,5
511451164,Bus,4
511451164,Ferry,0
511451164,Tram/light rail,0
511451164,Taxi/ride-share service,0
511451164,"Car, as driver",177
511451164,"Car, as passenger",7
511451164,Truck,0
511451164,Motorbike/scooter,0
511451164,Bicycle,0
511451164,Walked only,10
511451164,Worked at home,35
511461162,Train,28
511461162,Bus,54
511461162,Ferry,0
511461162,Tram/light rail,0
511461162,Taxi/ride-share service,3
511461162,"Car, as driver",567
511461162,"Car, as passenger",75
511461162,Truck,0
511461162,Motorbike/scooter,6
511461162,Bicycle,8
511461162,Walked only,31
511461162,Worked at home,86
511461166,Train,6
511461166,Bus,6
511461166,Ferry,0
511461166,Tram/light rail,0
511461166,Taxi/ride-share service,3
511461166,"Car, as driver",336
511461166,"Car, as passenger",28
511461166,Truck,3
511461166,Motorbike/scooter,0
511461166,Bicycle,4
511461166,Walked only,4
511461166,Worked at home,185
511461167,Train,10
511461167,Bus,20
511461167,Ferry,0
511461167,Tram/light rail,0
511461167,Taxi/ride-share service,0
511461167,"Car, as driver",751
511461167,"Car, as passenger",44
511461167,Truck,5
511461167,Motorbike/scooter,0
511461167,Bicycle,5
511461167,Walked only,26
511461167,Worked at home,68
511471120,Train,67
511471120,Bus,69
511471120,Ferry,10
511471120,Tram/light rail,8
511471120,Taxi/ride-share service,18
511471120,"Car, as driver",2311
511471120,"Car, as passenger",136
511471120,Truck,8
511471120,Motorbike/scooter,6
511471120,Bicycle,18
511471120,Walked only,56
511471120,Worked at home,293
511471128,Train,10
511471128,Bus,19
511471128,Ferry,0
511471128,Tram/light rail,0
511471128,Taxi/ride-share service,3
511471128,"Car, as driver",403
511471128,"Car, as passenger",27
511471128,Truck,0
511471128,Motorbike/scooter,0
511471128,Bicycle,0
511471128,Walked only,15
511471128,Worked at home,110
511471134,Train,19
511471134,Bus,12
511471134,Ferry,0
511471134,Tram/light rail,0
511471134,Taxi/ride-share service,0
511471134,"Car, as driver",356
511471134,"Car, as passenger",21
511471134,Truck,4
511471134,Motorbike/scooter,0
511471134,Bicycle,0
511471134,Walked only,22
511471134,Worked at home,116
511471136,Train,20
511471136,Bus,24
511471136,Ferry,0
511471136,Tram/light rail,0
511471136,Taxi/ride-share service,3
511471136,"Car, as driver",932
511471136,"Car, as passenger",44
511471136,Truck,3
511471136,Motorbike/scooter,3
511471136,Bicycle,6
511471136,Walked only,45
511471136,Worked at home,108
511471139,Train,10
511471139,Bus,9
511471139,Ferry,3
511471139,Tram/light rail,0
511471139,Taxi/ride-share service,0
511471139,"Car, as driver",252
511471139,"Car, as passenger",27
511471139,Truck,0
511471139,Motorbike/scooter,0
511471139,Bicycle,0
511471139,Walked only,17
511471139,Worked at home,84
511471146,Train,3
511471146,Bus,5
511471146,Ferry,0
511471146,Tram/light rail,0
511471146,Taxi/ride-share service,0
511471146,"Car, as driver",246
511471146,"Car, as passenger",11
511471146,Truck,0
511471146,Motorbike/scooter,0
511471146,Bicycle,6
511471146,Walked only,9
511471146,Worked at home,0
511471150,Train,25
511471150,Bus,19
511471150,Ferry,0
511471150,Tram/light rail,0
511471150,Taxi/ride-share service,0
511471150,"Car, as driver",1000
511471150,"Car, as passenger",32
511471150,Truck,0
511471150,Motorbike/scooter,11
511471150,Bicycle,27
511471150,Walked only,14
511471150,Worked at home,143
511481771,Train,38
511481771,Bus,21
511481771,Ferry,0
511481771,Tram/light rail,0
511481771,Taxi/ride-share service,4
511481771,"Car, as driver",1621
511481771,"Car, as passenger",111
511481771,Truck,26
511481771,Motorbike/scooter,0
511481771,Bicycle,4
511481771,Walked only,67
511481771,Worked at home,396
511501769,Train,32
511501769,Bus,25
511501769,Ferry,0
511501769,Tram/light rail,0
511501769,Taxi/ride-share service,21
511501769,"Car, as driver",4735
511501769,"Car, as passenger",237
511501769,Truck,35
511501769,Motorbike/scooter,32
511501769,Bicycle,20
511501769,Walked only,3
511501769,Worked at home,132
511501778,Train,11
511501778,Bus,8
511501778,Ferry,0
511501778,Tram/light rail,0
511501778,Taxi/ride-share service,9
511501778,"Car, as driver",2723
511501778,"Car, as passenger",158
511501778,Truck,24
511501778,Motorbike/scooter,10
511501778,Bicycle,7
511501778,Walked only,4
511501778,Worked at home,43
511501781,Train,14
511501781,Bus,14
511501781,Ferry,0
511501781,Tram/light rail,0
511501781,Taxi/ride-share service,4
511501781,"Car, as driver",1392
511501781,"Car, as passenger",96
511501781,Truck,15
511501781,Motorbike/scooter,4
511501781,Bicycle,6
511501781,Walked only,3
511501781,Worked at home,21
511511758,Train,0
511511758,Bus,0
511511758,Ferry,0
511511758,Tram/light rail,0
511511758,Taxi/ride-share service,0
511511758,"Car, as driver",16
511511758,"Car, as passenger",0
511511758,Truck,0
511511758,Motorbike/scooter,0
511511758,Bicycle,0
511511758,Walked only,0
511511758,Worked at home,0
511521780,Train,0
511521780,Bus,6
511521780,Ferry,0
511521780,Tram/light rail,0
511521780,Taxi/ride-share service,0
511521780,"Car, as driver",699
511521780,"Car, as passenger",44
511521780,Truck,6
511521780,Motorbike/scooter,0
511521780,Bicycle,0
511521780,Walked only,17
511521780,Worked at home,243
511531760,Train,10
511531760,Bus,11
511531760,Ferry,0
511531760,Tram/light rail,0
511531760,Taxi/ride-share service,5
511531760,"Car, as driver",470
511531760,"Car, as passenger",41
511531760,Truck,5
511531760,Motorbike/scooter,0
511531760,Bicycle,0
511531760,Walked only,16
511531760,Worked at home,157
511541761,Train,11
511541761,Bus,15
511541761,Ferry,0
511541761,Tram/light rail,0
511541761,Taxi/ride-share service,4
511541761,"Car, as driver",612
511541761,"Car, as passenger",46
511541761,Truck,6
511541761,Motorbike/scooter,4
511541761,Bicycle,8
511541761,Walked only,17
511541761,Worked at home,154
511541764,Train,14
511541764,Bus,10
511541764,Ferry,0
511541764,Tram/light rail,0
511541764,Taxi/ride-share service,3
511541764,"Car, as driver",776
511541764,"Car, as passenger",61
511541764,Truck,6
511541764,Motorbike/scooter,4
511541764,Bicycle,8
511541764,Walked only,13
511541764,Worked at home,96
511551795,Train,28
511551795,Bus,45
511551795,Ferry,3
511551795,Tram/light rail,0
511551795,Taxi/ride-share service,14
511551795,"Car, as driver",5775
511551795,"Car, as passenger",250
511551795,Truck,13
511551795,Motorbike/scooter,30
511551795,Bicycle,9
511551795,Walked only,3
511551795,Worked at home,148
511581763,Train,7
511581763,Bus,12
511581763,Ferry,0
511581763,Tram/light rail,0
511581763,Taxi/ride-share service,3
511581763,"Car, as driver",567
511581763,"Car, as passenger",46
511581763,Truck,0
511581763,Motorbike/scooter,0
511581763,Bicycle,7
511581763,Walked only,23
511581763,Worked at home,111
511591762,Train,5
511591762,Bus,9
511591762,Ferry,0
511591762,Tram/light rail,0
511591762,Taxi/ride-share service,0
511591762,"Car, as driver",358
511591762,"Car, as passenger",17
511591762,Truck,0
511591762,Motorbike/scooter,0
511591762,Bicycle,0
511591762,Walked only,13
511591762,Worked at home,66
511591775,Train,15
511591775,Bus,20
511591775,Ferry,0
511591775,Tram/light rail,0
511591775,Taxi/ride-share service,7
511591775,"Car, as driver",854
511591775,"Car, as passenger",83
511591775,Truck,3
511591775,Motorbike/scooter,0
511591775,Bicycle,5
511591775,Walked only,12
511591775,Worked at home,78
511591784,Train,168
511591784,Bus,40
511591784,Ferry,5
511591784,Tram/light rail,0
511591784,Taxi/ride-share service,3
511591784,"Car, as driver",3176
511591784,"Car, as passenger",180
511591784,Truck,12
511591784,Motorbike/scooter,6
511591784,Bicycle,16
511591784,Walked only,17
511591784,Worked at home,112
511601774,Train,10
511601774,Bus,41
511601774,Ferry,0
511601774,Tram/light rail,0
511601774,Taxi/ride-share service,8
511601774,"Car, as driver",1060
511601774,"Car, as passenger",93
511601774,Truck,3
511601774,Motorbike/scooter,0
511601774,Bicycle,4
511601774,Walked only,32
511601774,Worked at home,79
511601777,Train,5
511601777,Bus,16
511601777,Ferry,0
511601777,Tram/light rail,0
511601777,Taxi/ride-share service,6
511601777,"Car, as driver",516
511601777,"Car, as passenger",47
511601777,Truck,5
511601777,Motorbike/scooter,0
511601777,Bicycle,3
511601777,Walked only,14
511601777,Worked at home,106
511611790,Train,117
511611790,Bus,79
511611790,Ferry,0
511611790,Tram/light rail,0
511611790,Taxi/ride-share service,13
511611790,"Car, as driver",2322
511611790,"Car, as passenger",241
511611790,Truck,3
511611790,Motorbike/scooter,0
511611790,Bicycle,5
511611790,Walked only,56
511611790,Worked at home,263
511631779,Train,4
511631779,Bus,5
511631779,Ferry,0
511631779,Tram/light rail,0
511631779,Taxi/ride-share service,0
511631779,"Car, as driver",394
511631779,"Car, as passenger",29
511631779,Truck,4
511631779,Motorbike/scooter,0
511631779,Bicycle,0
511631779,Walked only,16
511631779,Worked at home,100
511631785,Train,7
511631785,Bus,6
511631785,Ferry,0
511631785,Tram/light rail,0
511631785,Taxi/ride-share service,0
511631785,"Car, as driver",588
511631785,"Car, as passenger",23
511631785,Truck,6
511631785,Motorbike/scooter,0
511631785,Bicycle,0
511631785,Walked only,0
511631785,Worked at home,23
511641171,Train,9
511641171,Bus,10
511641171,Ferry,0
511641171,Tram/light rail,0
511641171,Taxi/ride-share service,4
511641171,"Car, as driver",590
511641171,"Car, as passenger",31
511641171,Truck,0
511641171,Motorbike/scooter,4
511641171,Bicycle,7
511641171,Walked only,29
511641171,Worked at home,179
511641172,Train,9
511641172,Bus,12
511641172,Ferry,0
511641172,Tram/light rail,0
511641172,Taxi/ride-share service,0
511641172,"Car, as driver",477
511641172,"Car, as passenger",20
511641172,Truck,4
511641172,Motorbike/scooter,0
511641172,Bicycle,0
511641172,Walked only,13
511641172,Worked at home,93
511641173,Train,16
511641173,Bus,10
511641173,Ferry,0
511641173,Tram/light rail,0
511641173,Taxi/ride-share service,3
511641173,"Car, as driver",280
511641173,"Car, as passenger",12
511641173,Truck,0
511641173,Motorbike/scooter,0
511641173,Bicycle,9
511641173,Walked only,24
511641173,Worked at home,63
511650001,Train,11
511650001,Bus,4
511650001,Ferry,0
511650001,Tram/light rail,0
511650001,Taxi/ride-share service,0
511650001,"Car, as driver",1240
511650001,"Car, as passenger",36
511650001,Truck,12
511650001,Motorbike/scooter,9
511650001,Bicycle,12
511650001,Walked only,8
511650001,Worked at home,42
511651169,Train,35
511651169,Bus,35
511651169,Ferry,0
511651169,Tram/light rail,0
511651169,Taxi/ride-share service,10
511651169,"Car, as driver",1025
511651169,"Car, as passenger",48
511651169,Truck,3
511651169,Motorbike/scooter,6
511651169,Bicycle,27
511651169,Walked only,37
511651169,Worked at home,173
511651174,Train,12
511651174,Bus,17
511651174,Ferry,0
511651174,Tram/light rail,0
511651174,Taxi/ride-share service,0
511651174,"Car, as driver",403
511651174,"Car, as passenger",17
511651174,Truck,5
511651174,Motorbike/scooter,0
511651174,Bicycle,3
511651174,Walked only,17
511651174,Worked at home,37
511651175,Train,10
511651175,Bus,10
511651175,Ferry,0
511651175,Tram/light rail,0
511651175,Taxi/ride-share service,0
511651175,"Car, as driver",303
511651175,"Car, as passenger",14
511651175,Truck,0
511651175,Motorbike/scooter,0
511651175,Bicycle,9
511651175,Walked only,9
511651175,Worked at home,33
511651176,Train,19
511651176,Bus,12
511651176,Ferry,0
511651176,Tram/light rail,0
511651176,Taxi/ride-share service,5
511651176,"Car, as driver",558
511651176,"Car, as passenger",26
511651176,Truck,3
511651176,Motorbike/scooter,0
511651176,Bicycle,11
511651176,Walked only,24
511651176,Worked at home,114
511651177,Train,35
511651177,Bus,16
511651177,Ferry,3
511651177,Tram/light rail,0
511651177,Taxi/ride-share service,4
511651177,"Car, as driver",541
511651177,"Car, as passenger",21
511651177,Truck,0
511651177,Motorbike/scooter,9
511651177,Bicycle,9
511651177,Walked only,6
511651177,Worked at home,12
511651178,Train,65
511651178,Bus,73
511651178,Ferry,0
511651178,Tram/light rail,0
511651178,Taxi/ride-share service,0
511651178,"Car, as driver",740
511651178,"Car, as passenger",75
511651178,Truck,0
511651178,Motorbike/scooter,4
511651178,Bicycle,23
511651178,Walked only,27
511651178,Worked at home,40
511651179,Train,36
511651179,Bus,17
511651179,Ferry,0
511651179,Tram/light rail,0
511651179,Taxi/ride-share service,4
511651179,"Car, as driver",552
511651179,"Car, as passenger",19
511651179,Truck,3
511651179,Motorbike/scooter,3
511651179,Bicycle,20
511651179,Walked only,17
511651179,Worked at home,32
511651180,Train,40
511651180,Bus,44
511651180,Ferry,0
511651180,Tram/light rail,0
511651180,Taxi/ride-share service,3
511651180,"Car, as driver",414
511651180,"Car, as passenger",27
511651180,Truck,0
511651180,Motorbike/scooter,4
511651180,Bicycle,21
511651180,Walked only,22
511651180,Worked at home,37
511651181,Train,231
511651181,Bus,160
